country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Alipur, Delhi - DPCC",2026-08-09 17:00:00,28.815329,77.15301,OZONE,9.0,26.0,19.0
India,Delhi,Delhi,"Alipur, Delhi - DPCC",2026-08-09 17:00:00,28.815329,77.15301,CO,33.0,36.0,34.0
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-08-09 17:00:00,28.647622,77.315809,NO2,22.0,70.0,43.0
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-08-09 17:00:00,28.647622,77.315809,NH3,6.0,16.0,8.0
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-08-09 17:00:00,28.647622,77.315809,OZONE,16.0,27.0,23.0
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-08-09 17:00:00,28.647622,77.315809,PM2.5,19.0,324.0,133.0
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-08-09 17:00:00,28.647622,77.315809,SO2,17.0,45.0,31.0
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-08-09 17:00:00,28.647622,77.315809,CO,49.0,75.0,66.0
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-08-09 17:00:00,28.695381,77.181665,PM2.5,30.0,207.0,79.0
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-08-09 17:00:00,28.695381,77.181665,OZONE,4.0,5.0,4.0
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-08-09 17:00:00,28.695381,77.181665,NO2,15.0,83.0,36.0
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-08-09 17:00:00,28.695381,77.181665,NH3,4.0,8.0,5.0
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-08-09 17:00:00,28.695381,77.181665,SO2,34.0,39.0,37.0
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-08-09 17:00:00,28.695381,77.181665,PM10,82.0,180.0,128.0
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-08-09 17:00:00,28.695381,77.181665,CO,35.0,47.0,38.0
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",2026-08-09 17:00:00,28.4706914,77.1099364,NO2,15.0,52.0,26.0
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",2026-08-09 17:00:00,28.4706914,77.1099364,CO,17.0,26.0,21.0
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",2026-08-09 17:00:00,28.4706914,77.1099364,OZONE,23.0,41.0,35.0
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",2026-08-09 17:00:00,28.4706914,77.1099364,PM2.5,23.0,88.0,51.0
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",2026-08-09 17:00:00,28.4706914,77.1099364,PM10,19.0,116.0,75.0
India,Delhi,Delhi,"Bawana, Delhi - DPCC",2026-08-09 17:00:00,28.7762,77.051074,SO2,8.0,9.0,8.0
India,Delhi,Delhi,"Bawana, Delhi - DPCC",2026-08-09 17:00:00,28.7762,77.051074,OZONE,16.0,18.0,16.0
India,Delhi,Delhi,"Bawana, Delhi - DPCC",2026-08-09 17:00:00,28.7762,77.051074,PM2.5,77.0,338.0,195.0
India,Delhi,Delhi,"Bawana, Delhi - DPCC",2026-08-09 17:00:00,28.7762,77.051074,NH3,4.0,5.0,5.0
India,Delhi,Delhi,"Bawana, Delhi - DPCC",2026-08-09 17:00:00,28.7762,77.051074,CO,39.0,43.0,40.0
India,Delhi,Delhi,"Bawana, Delhi - DPCC",2026-08-09 17:00:00,28.7762,77.051074,NO2,4.0,19.0,10.0
India,Delhi,Delhi,"Bawana, Delhi - DPCC",2026-08-09 17:00:00,28.7762,77.051074,PM10,59.0,155.0,100.0
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",2026-08-09 17:00:00,28.7256504,77.2011573,PM2.5,17.0,139.0,72.0
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",2026-08-09 17:00:00,28.7256504,77.2011573,PM10,67.0,172.0,109.0
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",2026-08-09 17:00:00,28.7256504,77.2011573,CO,6.0,16.0,10.0
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",2026-08-09 17:00:00,28.7256504,77.2011573,NO2,4.0,139.0,42.0
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",2026-08-09 17:00:00,28.7256504,77.2011573,OZONE,43.0,64.0,56.0
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM",2026-08-09 17:00:00,28.5512005,77.2735737,PM2.5,40.0,208.0,74.0
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM",2026-08-09 17:00:00,28.5512005,77.2735737,PM10,92.0,241.0,127.0
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM",2026-08-09 17:00:00,28.5512005,77.2735737,NO2,1.0,31.0,16.0
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM",2026-08-09 17:00:00,28.5512005,77.2735737,CO,42.0,71.0,49.0
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM",2026-08-09 17:00:00,28.5512005,77.2735737,OZONE,23.0,45.0,35.0
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",2026-08-09 17:00:00,28.594169,77.1251,CO,48.0,77.0,57.0
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",2026-08-09 17:00:00,28.594169,77.1251,PM10,24.0,82.0,46.0
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",2026-08-09 17:00:00,28.594169,77.1251,NH3,2.0,6.0,4.0
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",2026-08-09 17:00:00,28.594169,77.1251,PM2.5,7.0,46.0,20.0
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",2026-08-09 17:00:00,28.594169,77.1251,SO2,4.0,7.0,6.0
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",2026-08-09 17:00:00,28.594169,77.1251,OZONE,9.0,10.0,9.0
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",2026-08-09 17:00:00,28.594169,77.1251,NO2,3.0,17.0,8.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2026-08-09 17:00:00,28.656756,77.227234,NH3,2.0,12.0,6.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2026-08-09 17:00:00,28.656756,77.227234,NO2,7.0,29.0,15.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2026-08-09 17:00:00,28.656756,77.227234,OZONE,3.0,44.0,9.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2026-08-09 17:00:00,28.656756,77.227234,SO2,16.0,27.0,19.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2026-08-09 17:00:00,28.656756,77.227234,CO,53.0,57.0,55.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2026-08-09 17:00:00,28.656756,77.227234,PM2.5,50.0,199.0,84.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2026-08-09 17:00:00,28.656756,77.227234,PM10,70.0,229.0,124.0
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-08-09 17:00:00,28.615828,77.271992,PM2.5,44.0,167.0,77.0
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-08-09 17:00:00,28.615828,77.271992,PM10,62.0,132.0,95.0
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-08-09 17:00:00,28.615828,77.271992,SO2,1.0,28.0,4.0
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-08-09 17:00:00,28.615828,77.271992,CO,48.0,70.0,55.0
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-08-09 17:00:00,28.615828,77.271992,NH3,0.0,2.0,1.0
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-08-09 17:00:00,28.615828,77.271992,NO2,6.0,58.0,23.0
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-08-09 17:00:00,28.615828,77.271992,OZONE,47.0,92.0,76.0
India,Delhi,Delhi,"DTU, Delhi - CPCB",2026-08-09 17:00:00,28.7500499,77.1112615,CO,5.0,16.0,11.0
India,Delhi,Delhi,"DTU, Delhi - CPCB",2026-08-09 17:00:00,28.7500499,77.1112615,NH3,2.0,8.0,4.0
India,Delhi,Delhi,"DTU, Delhi - CPCB",2026-08-09 17:00:00,28.7500499,77.1112615,PM2.5,46.0,253.0,82.0
India,Delhi,Delhi,"DTU, Delhi - CPCB",2026-08-09 17:00:00,28.7500499,77.1112615,NO2,21.0,30.0,28.0
India,Delhi,Delhi,"DTU, Delhi - CPCB",2026-08-09 17:00:00,28.7500499,77.1112615,OZONE,15.0,36.0,24.0
India,Delhi,Delhi,"DTU, Delhi - CPCB",2026-08-09 17:00:00,28.7500499,77.1112615,PM10,58.0,187.0,105.0
India,Delhi,Delhi,"DTU, Delhi - CPCB",2026-08-09 17:00:00,28.7500499,77.1112615,SO2,31.0,33.0,32.0
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026-08-09 17:00:00,28.498571,77.26484,PM10,61.0,169.0,108.0
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026-08-09 17:00:00,28.498571,77.26484,SO2,3.0,5.0,4.0
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026-08-09 17:00:00,28.498571,77.26484,OZONE,20.0,31.0,27.0
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026-08-09 17:00:00,28.498571,77.26484,PM2.5,10.0,160.0,60.0
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026-08-09 17:00:00,28.498571,77.26484,NO2,11.0,62.0,27.0
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026-08-09 17:00:00,28.498571,77.26484,CO,24.0,107.0,66.0
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026-08-09 17:00:00,28.498571,77.26484,NH3,4.0,5.0,5.0
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",2026-08-09 17:00:00,28.5710274,77.0719006,SO2,14.0,23.0,19.0
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",2026-08-09 17:00:00,28.5710274,77.0719006,PM10,40.0,500.0,176.0
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",2026-08-09 17:00:00,28.5710274,77.0719006,CO,10.0,12.0,11.0
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",2026-08-09 17:00:00,28.5710274,77.0719006,OZONE,17.0,26.0,23.0
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",2026-08-09 17:00:00,28.5710274,77.0719006,PM2.5,15.0,267.0,54.0
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",2026-08-09 17:00:00,28.5710274,77.0719006,NO2,17.0,90.0,35.0
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",2026-08-09 17:00:00,28.5710274,77.0719006,NH3,3.0,5.0,4.0
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",2026-08-09 17:00:00,28.5627763,77.1180053,PM2.5,14.0,71.0,43.0
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",2026-08-09 17:00:00,28.5627763,77.1180053,PM10,71.0,142.0,99.0
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",2026-08-09 17:00:00,28.5627763,77.1180053,NO2,76.0,162.0,117.0
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",2026-08-09 17:00:00,28.5627763,77.1180053,CO,21.0,56.0,35.0
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",2026-08-09 17:00:00,28.5627763,77.1180053,OZONE,59.0,90.0,80.0
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2026-08-09 17:00:00,28.493624,77.201159,PM10,59.0,136.0,91.0
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2026-08-09 17:00:00,28.493624,77.201159,NO2,5.0,39.0,10.0
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2026-08-09 17:00:00,28.493624,77.201159,CO,47.0,53.0,50.0
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2026-08-09 17:00:00,28.493624,77.201159,NH3,2.0,9.0,4.0
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2026-08-09 17:00:00,28.493624,77.201159,SO2,6.0,7.0,7.0
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2026-08-09 17:00:00,28.493624,77.201159,PM2.5,4.0,44.0,20.0
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2026-08-09 17:00:00,28.493624,77.201159,OZONE,7.0,9.0,8.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2026-08-09 17:00:00,28.6811736,77.3025234,PM2.5,23.0,89.0,63.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2026-08-09 17:00:00,28.6811736,77.3025234,NH3,4.0,6.0,5.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2026-08-09 17:00:00,28.6811736,77.3025234,OZONE,13.0,26.0,20.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2026-08-09 17:00:00,28.6811736,77.3025234,SO2,10.0,30.0,19.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2026-08-09 17:00:00,28.6811736,77.3025234,PM10,19.0,103.0,70.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2026-08-09 17:00:00,28.6811736,77.3025234,NO2,45.0,52.0,49.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2026-08-09 17:00:00,28.6811736,77.3025234,CO,8.0,126.0,94.0
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",2026-08-09 17:00:00,28.54246,77.191651,NO2,7.0,55.0,23.0
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",2026-08-09 17:00:00,28.54246,77.191651,CO,14.0,20.0,16.0
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",2026-08-09 17:00:00,28.54246,77.191651,PM2.5,31.0,116.0,56.0
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",2026-08-09 17:00:00,28.54246,77.191651,PM10,88.0,198.0,149.0
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",2026-08-09 17:00:00,28.54246,77.191651,OZONE,29.0,41.0,37.0
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM",2026-08-09 17:00:00,28.5918245,77.2273074,NO2,5.0,44.0,19.0
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM",2026-08-09 17:00:00,28.5918245,77.2273074,OZONE,51.0,86.0,76.0
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM",2026-08-09 17:00:00,28.5918245,77.2273074,CO,12.0,17.0,14.0
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM",2026-08-09 17:00:00,28.5918245,77.2273074,PM2.5,2.0,127.0,57.0
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM",2026-08-09 17:00:00,28.5918245,77.2273074,PM10,44.0,140.0,96.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",2026-08-09 17:00:00,28.628624,77.24106,CO,35.0,43.0,39.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",2026-08-09 17:00:00,28.628624,77.24106,PM10,44.0,143.0,96.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",2026-08-09 17:00:00,28.628624,77.24106,SO2,0.0,47.0,18.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",2026-08-09 17:00:00,28.628624,77.24106,PM2.5,27.0,150.0,54.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",2026-08-09 17:00:00,28.628624,77.24106,NH3,0.0,7.0,5.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",2026-08-09 17:00:00,28.628624,77.24106,NO2,12.0,110.0,64.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",2026-08-09 17:00:00,28.628624,77.24106,OZONE,16.0,39.0,27.0
India,Delhi,Delhi,"JNU, Delhi - DPCC",2026-08-09 17:00:00,28.540721,77.168544,CO,39.0,43.0,41.0
India,Delhi,Delhi,"JNU, Delhi - DPCC",2026-08-09 17:00:00,28.540721,77.168544,PM10,52.0,119.0,87.0
India,Delhi,Delhi,"JNU, Delhi - DPCC",2026-08-09 17:00:00,28.540721,77.168544,NH3,0.0,6.0,1.0
India,Delhi,Delhi,"JNU, Delhi - DPCC",2026-08-09 17:00:00,28.540721,77.168544,OZONE,16.0,24.0,21.0
India,Delhi,Delhi,"JNU, Delhi - DPCC",2026-08-09 17:00:00,28.540721,77.168544,SO2,3.0,5.0,4.0
India,Delhi,Delhi,"JNU, Delhi - DPCC",2026-08-09 17:00:00,28.540721,77.168544,NO2,6.0,76.0,30.0
India,Delhi,Delhi,"JNU, Delhi - DPCC",2026-08-09 17:00:00,28.540721,77.168544,PM2.5,25.0,115.0,60.0
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2026-08-09 17:00:00,28.73282,77.170633,CO,67.0,73.0,69.0
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2026-08-09 17:00:00,28.73282,77.170633,PM2.5,12.0,78.0,41.0
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2026-08-09 17:00:00,28.73282,77.170633,PM10,80.0,344.0,139.0
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2026-08-09 17:00:00,28.73282,77.170633,NH3,10.0,13.0,11.0
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2026-08-09 17:00:00,28.73282,77.170633,OZONE,18.0,21.0,20.0
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2026-08-09 17:00:00,28.73282,77.170633,NO2,18.0,53.0,31.0
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2026-08-09 17:00:00,28.73282,77.170633,SO2,29.0,55.0,40.0
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026-08-09 17:00:00,28.58028,77.233829,PM2.5,27.0,143.0,57.0
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026-08-09 17:00:00,28.58028,77.233829,CO,39.0,64.0,50.0
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026-08-09 17:00:00,28.58028,77.233829,OZONE,30.0,42.0,38.0
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026-08-09 17:00:00,28.58028,77.233829,NO2,9.0,29.0,17.0
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026-08-09 17:00:00,28.58028,77.233829,SO2,23.0,33.0,27.0
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026-08-09 17:00:00,28.58028,77.233829,PM10,42.0,169.0,99.0
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026-08-09 17:00:00,28.58028,77.233829,NH3,5.0,6.0,5.0
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2026-08-09 17:00:00,28.611281,77.237738,NH3,5.0,8.0,5.0
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2026-08-09 17:00:00,28.611281,77.237738,SO2,1.0,5.0,3.0
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2026-08-09 17:00:00,28.611281,77.237738,CO,36.0,49.0,40.0
